,date,province,etc,contact with patient,overseas,medical,nonmedical,GuroCallCenter,Shincheonji,church,None,total_medical,sizeofarea
2191,2020-05-27,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,618.329704797048,317.9646110056926
2192,2020-05-27,Jeju-do,4,1,8,0,1,0,0,0,0,534.9226475279107,362.5908108108108
2193,2020-05-28,Seoul,98,142,278,14,189,95,3,19,8,422.3451031487514,16073.547107438017
2194,2020-05-28,Busan,22,44,34,1,3,0,6,32,1,499.039402372931,4424.6
2195,2020-05-28,Daegu,0,1,0,0,0,0,13,0,96,473.6854524180967,2747.804298642534
2196,2020-05-28,Incheon,8,90,46,2,32,17,2,0,1,650.366622574956,2775.2238946378175
2197,2020-05-28,Gwangju,3,13,14,0,0,0,0,0,0,504.86749913284774,2905.2554890219562
2198,2020-05-28,Daejeon,16,14,14,0,0,0,1,0,0,485.3000329706561,2725.7685185185187
2199,2020-05-28,Ulsan,6,14,19,0,0,0,11,0,0,629.1403412217942,1076.4105461393597
2200,2020-05-28,Sejong,4,6,4,0,32,0,1,0,0,659.1087786259542,742.7376344086022
2201,2020-05-28,Gyeonggi-do,91,501,178,0,35,0,10,0,1,638.2774131736527,1307.8171378091872
2202,2020-05-28,Gangwon-do,8,20,15,0,2,0,10,0,0,602.4428347689898,91.43326598526265
2203,2020-05-28,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,571.8875358166189,215.5386069114471
2204,2020-05-28,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.6222101252041,257.4444039372949
2205,2020-05-28,Jeollabuk-do,7,2,10,0,1,0,1,0,0,477.220406011073,224.32730202007684
2206,2020-05-28,Jeollanam-do,4,3,10,0,0,0,1,0,1,545.064610866373,150.35199287103046
2207,2020-05-28,Gyeongsangbuk-do,260,127,18,99,0,0,25,2,710,589.5303805920321,139.16671045027059
2208,2020-05-28,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,618.329704797048,317.9646110056926
2209,2020-05-28,Jeju-do,4,1,8,0,1,0,0,0,0,534.9226475279107,362.5908108108108
2210,2020-05-29,Seoul,98,142,280,14,192,95,3,21,10,422.3451031487514,16073.547107438017
2211,2020-05-29,Busan,23,44,34,1,3,0,6,32,1,499.039402372931,4424.6
2212,2020-05-29,Daegu,0,1,0,0,0,0,13,0,98,473.6854524180967,2747.804298642534
2213,2020-05-29,Incheon,8,94,46,2,33,17,2,0,1,650.366622574956,2775.2238946378175
2214,2020-05-29,Gwangju,3,13,16,0,0,0,0,0,0,504.86749913284774,2905.2554890219562
2215,2020-05-29,Daejeon,16,14,14,0,0,0,1,0,0,485.3000329706561,2725.7685185185187
2216,2020-05-29,Ulsan,6,14,21,0,0,0,11,0,0,629.1403412217942,1076.4105461393597
2217,2020-05-29,Sejong,4,6,4,0,32,0,1,0,0,659.1087786259542,742.7376344086022
2218,2020-05-29,Gyeonggi-do,91,512,181,0,36,0,10,0,1,638.2774131736527,1307.8171378091872
2219,2020-05-29,Gangwon-do,8,20,15,0,2,0,10,0,0,602.4428347689898,91.43326598526265
2220,2020-05-29,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,571.8875358166189,215.5386069114471
2221,2020-05-29,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.6222101252041,257.4444039372949
2222,2020-05-29,Jeollabuk-do,7,2,10,0,1,0,1,0,0,477.220406011073,224.32730202007684
2223,2020-05-29,Jeollanam-do,4,3,11,0,0,0,1,0,1,545.064610866373,150.35199287103046
2224,2020-05-29,Gyeongsangbuk-do,260,127,18,99,0,0,25,2,710,589.5303805920321,139.16671045027059
2225,2020-05-29,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,618.329704797048,317.9646110056926
2226,2020-05-29,Jeju-do,4,1,8,0,1,0,0,0,0,534.9226475279107,362.5908108108108
2227,2020-05-30,Seoul,98,142,281,14,195,95,3,22,11,422.3451031487514,16073.547107438017
2228,2020-05-30,Busan,23,44,34,1,3,0,6,32,1,499.039402372931,4424.6
2229,2020-05-30,Daegu,0,1,0,0,0,0,13,0,99,473.6854524180967,2747.804298642534
2230,2020-05-30,Incheon,8,98,46,2,33,17,2,0,1,650.366622574956,2775.2238946378175
2231,2020-05-30,Gwangju,3,13,16,0,0,0,0,0,0,504.86749913284774,2905.2554890219562
2232,2020-05-30,Daejeon,16,14,15,0,0,0,1,0,0,485.3000329706561,2725.7685185185187
2233,2020-05-30,Ulsan,6,14,21,0,0,0,11,0,0,629.1403412217942,1076.4105461393597
2234,2020-05-30,Sejong,4,6,4,0,32,0,1,0,0,659.1087786259542,742.7376344086022
2235,2020-05-30,Gyeonggi-do,92,518,184,0,36,0,10,0,1,638.2774131736527,1307.8171378091872
2236,2020-05-30,Gangwon-do,8,20,15,0,2,0,10,0,0,602.4428347689898,91.43326598526265
2237,2020-05-30,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,571.8875358166189,215.5386069114471
2238,2020-05-30,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.6222101252041,257.4444039372949
2239,2020-05-30,Jeollabuk-do,7,2,10,0,1,0,1,0,0,477.220406011073,224.32730202007684
2240,2020-05-30,Jeollanam-do,4,3,11,0,0,0,1,0,1,545.064610866373,150.35199287103046
2241,2020-05-30,Gyeongsangbuk-do,260,127,18,99,0,0,25,2,710,589.5303805920321,139.16671045027059
2242,2020-05-30,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,618.329704797048,317.9646110056926
2243,2020-05-30,Jeju-do,4,1,9,0,1,0,0,0,0,534.9226475279107,362.5908108108108
2244,2020-05-31,Seoul,98,142,282,14,195,95,3,22,11,422.3451031487514,16073.547107438017
2245,2020-05-31,Busan,23,44,34,1,3,0,6,32,1,499.039402372931,4424.6
2246,2020-05-31,Daegu,0,1,0,0,0,0,13,0,100,473.6854524180967,2747.804298642534
2247,2020-05-31,Incheon,8,115,46,2,33,17,2,0,1,650.366622574956,2775.2238946378175
2248,2020-05-31,Gwangju,3,13,16,0,0,0,0,0,0,504.86749913284774,2905.2554890219562
2249,2020-05-31,Daejeon,16,14,15,0,0,0,1,0,0,485.3000329706561,2725.7685185185187
2250,2020-05-31,Ulsan,6,14,21,0,0,0,11,0,0,629.1403412217942,1076.4105461393597
2251,2020-05-31,Sejong,4,6,4,0,32,0,1,0,0,659.1087786259542,742.7376344086022
2252,2020-05-31,Gyeonggi-do,93,528,185,0,36,0,10,0,1,638.2774131736527,1307.8171378091872
2253,2020-05-31,Gangwon-do,8,20,15,0,2,0,10,0,0,602.4428347689898,91.43326598526265
2254,2020-05-31,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,571.8875358166189,215.5386069114471
2255,2020-05-31,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.6222101252041,257.4444039372949
2256,2020-05-31,Jeollabuk-do,7,2,10,0,1,0,1,0,0,477.220406011073,224.32730202007684
2257,2020-05-31,Jeollanam-do,4,3,12,0,0,0,1,0,1,545.064610866373,150.35199287103046
2258,2020-05-31,Gyeongsangbuk-do,260,127,18,99,0,0,25,2,710,589.5303805920321,139.16671045027059
2259,2020-05-31,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,618.329704797048,317.9646110056926
2260,2020-05-31,Jeju-do,4,1,9,0,1,0,0,0,0,534.9226475279107,362.5908108108108
2261,2020-06-01,Seoul,98,142,283,14,199,95,3,29,13,422.18657980456027,16067.514049586776
2262,2020-06-01,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2263,2020-06-01,Daegu,0,1,0,0,0,0,13,0,100,473.46996879875195,2746.554298642534
2264,2020-06-01,Incheon,8,131,46,2,33,17,2,0,1,649.7391975308642,2772.546566321731
2265,2020-06-01,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2266,2020-06-01,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2267,2020-06-01,Ulsan,6,14,21,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2268,2020-06-01,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2269,2020-06-01,Gyeonggi-do,94,542,186,0,36,0,10,0,1,638.9470658682635,1309.1892422457793
2270,2020-06-01,Gangwon-do,8,20,15,0,2,0,10,0,0,602.6945967110415,91.47147611124316
2271,2020-06-01,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2272,2020-06-01,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.965432770822,257.5976424838984
2273,2020-06-01,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2274,2020-06-01,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2275,2020-06-01,Gyeongsangbuk-do,260,127,18,99,0,0,25,2,710,589.0258179390163,139.0476015341775
2276,2020-06-01,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2277,2020-06-01,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2278,2020-06-02,Seoul,98,142,286,14,208,95,3,35,15,422.18657980456027,16067.514049586776
2279,2020-06-02,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2280,2020-06-02,Daegu,0,1,0,0,0,0,13,0,101,473.46996879875195,2746.554298642534
2281,2020-06-02,Incheon,8,140,46,2,33,17,2,0,1,649.7391975308642,2772.546566321731
2282,2020-06-02,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2283,2020-06-02,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2284,2020-06-02,Ulsan,6,14,21,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2285,2020-06-02,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2286,2020-06-02,Gyeonggi-do,96,552,187,0,36,0,10,0,1,638.9470658682635,1309.1892422457793
2287,2020-06-02,Gangwon-do,8,20,15,0,2,0,10,0,0,602.6945967110415,91.47147611124316
2288,2020-06-02,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2289,2020-06-02,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.965432770822,257.5976424838984
2290,2020-06-02,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2291,2020-06-02,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2292,2020-06-02,Gyeongsangbuk-do,260,127,19,99,0,0,25,2,710,589.0258179390163,139.0476015341775
2293,2020-06-02,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2294,2020-06-02,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2295,2020-06-03,Seoul,98,142,286,14,214,95,3,40,18,422.18657980456027,16067.514049586776
2296,2020-06-03,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2297,2020-06-03,Daegu,0,1,0,0,0,0,13,0,101,473.46996879875195,2746.554298642534
2298,2020-06-03,Incheon,8,146,46,2,33,17,2,0,1,649.7391975308642,2772.546566321731
2299,2020-06-03,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2300,2020-06-03,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2301,2020-06-03,Ulsan,6,14,21,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2302,2020-06-03,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2303,2020-06-03,Gyeonggi-do,96,563,189,0,36,0,10,0,1,638.9470658682635,1309.1892422457793
2304,2020-06-03,Gangwon-do,8,20,15,0,2,0,10,0,0,602.6945967110415,91.47147611124316
2305,2020-06-03,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2306,2020-06-03,Chungcheongnam-do,18,87,13,0,27,0,0,1,0,576.965432770822,257.5976424838984
2307,2020-06-03,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2308,2020-06-03,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2309,2020-06-03,Gyeongsangbuk-do,260,127,19,99,0,0,25,2,710,589.0258179390163,139.0476015341775
2310,2020-06-03,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2311,2020-06-03,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2312,2020-06-04,Seoul,98,142,286,14,224,95,3,43,20,422.18657980456027,16067.514049586776
2313,2020-06-04,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2314,2020-06-04,Daegu,0,1,0,0,0,0,13,0,102,473.46996879875195,2746.554298642534
2315,2020-06-04,Incheon,8,154,46,2,33,17,2,0,1,649.7391975308642,2772.546566321731
2316,2020-06-04,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2317,2020-06-04,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2318,2020-06-04,Ulsan,6,14,21,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2319,2020-06-04,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2320,2020-06-04,Gyeonggi-do,98,569,191,0,39,0,10,0,1,638.9470658682635,1309.1892422457793
2321,2020-06-04,Gangwon-do,8,20,15,0,2,0,10,0,0,602.6945967110415,91.47147611124316
2322,2020-06-04,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2323,2020-06-04,Chungcheongnam-do,18,87,13,0,28,0,0,1,0,576.965432770822,257.5976424838984
2324,2020-06-04,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2325,2020-06-04,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2326,2020-06-04,Gyeongsangbuk-do,260,127,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2327,2020-06-04,Gyeongsangnam-do,29,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2328,2020-06-04,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2329,2020-06-05,Seoul,98,143,286,14,246,95,3,45,22,422.18657980456027,16067.514049586776
2330,2020-06-05,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2331,2020-06-05,Daegu,0,1,0,0,0,0,13,0,102,473.46996879875195,2746.554298642534
2332,2020-06-05,Incheon,8,166,47,2,33,17,2,0,3,649.7391975308642,2772.546566321731
2333,2020-06-05,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2334,2020-06-05,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2335,2020-06-05,Ulsan,6,14,21,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2336,2020-06-05,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2337,2020-06-05,Gyeonggi-do,98,575,192,0,39,0,10,0,1,638.9470658682635,1309.1892422457793
2338,2020-06-05,Gangwon-do,8,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2339,2020-06-05,Chungcheongbuk-do,19,24,8,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2340,2020-06-05,Chungcheongnam-do,18,87,13,0,29,0,0,1,0,576.965432770822,257.5976424838984
2341,2020-06-05,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2342,2020-06-05,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2343,2020-06-05,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2344,2020-06-05,Gyeongsangnam-do,30,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2345,2020-06-05,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2346,2020-06-06,Seoul,98,144,286,14,267,95,3,47,26,422.18657980456027,16067.514049586776
2347,2020-06-06,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2348,2020-06-06,Daegu,0,1,0,0,0,0,13,0,103,473.46996879875195,2746.554298642534
2349,2020-06-06,Incheon,8,168,47,2,33,17,2,0,3,649.7391975308642,2772.546566321731
2350,2020-06-06,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2351,2020-06-06,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2352,2020-06-06,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2353,2020-06-06,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2354,2020-06-06,Gyeonggi-do,99,593,192,0,39,0,10,0,1,638.9470658682635,1309.1892422457793
2355,2020-06-06,Gangwon-do,8,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2356,2020-06-06,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2357,2020-06-06,Chungcheongnam-do,18,87,13,0,29,0,0,1,0,576.965432770822,257.5976424838984
2358,2020-06-06,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2359,2020-06-06,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2360,2020-06-06,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2361,2020-06-06,Gyeongsangnam-do,30,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2362,2020-06-06,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2363,2020-06-07,Seoul,98,144,286,14,278,95,3,49,29,422.18657980456027,16067.514049586776
2364,2020-06-07,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2365,2020-06-07,Daegu,0,1,1,0,0,0,13,0,103,473.46996879875195,2746.554298642534
2366,2020-06-07,Incheon,8,170,47,2,34,17,2,0,3,649.7391975308642,2772.546566321731
2367,2020-06-07,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2368,2020-06-07,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2369,2020-06-07,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2370,2020-06-07,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2371,2020-06-07,Gyeonggi-do,100,598,193,0,40,0,10,0,1,638.9470658682635,1309.1892422457793
2372,2020-06-07,Gangwon-do,8,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2373,2020-06-07,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2374,2020-06-07,Chungcheongnam-do,18,87,13,0,29,0,0,1,0,576.965432770822,257.5976424838984
2375,2020-06-07,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2376,2020-06-07,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2377,2020-06-07,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2378,2020-06-07,Gyeongsangnam-do,30,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2379,2020-06-07,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2380,2020-06-08,Seoul,98,144,287,14,291,95,3,50,32,422.18657980456027,16067.514049586776
2381,2020-06-08,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2382,2020-06-08,Daegu,0,1,1,0,0,0,13,0,103,473.46996879875195,2746.554298642534
2383,2020-06-08,Incheon,8,170,47,2,37,17,2,0,3,649.7391975308642,2772.546566321731
2384,2020-06-08,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2385,2020-06-08,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2386,2020-06-08,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2387,2020-06-08,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2388,2020-06-08,Gyeonggi-do,101,609,194,0,41,0,10,0,1,638.9470658682635,1309.1892422457793
2389,2020-06-08,Gangwon-do,8,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2390,2020-06-08,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2391,2020-06-08,Chungcheongnam-do,19,87,14,0,29,0,0,1,0,576.965432770822,257.5976424838984
2392,2020-06-08,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2393,2020-06-08,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2394,2020-06-08,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2395,2020-06-08,Gyeongsangnam-do,31,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2396,2020-06-08,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2397,2020-06-09,Seoul,98,144,287,14,302,95,3,50,35,422.18657980456027,16067.514049586776
2398,2020-06-09,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2399,2020-06-09,Daegu,0,1,1,0,0,0,13,0,103,473.46996879875195,2746.554298642534
2400,2020-06-09,Incheon,8,178,47,2,37,17,2,0,3,649.7391975308642,2772.546566321731
2401,2020-06-09,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2402,2020-06-09,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2403,2020-06-09,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2404,2020-06-09,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2405,2020-06-09,Gyeonggi-do,104,630,195,0,41,0,10,0,1,638.9470658682635,1309.1892422457793
2406,2020-06-09,Gangwon-do,9,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2407,2020-06-09,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2408,2020-06-09,Chungcheongnam-do,19,87,14,0,29,0,0,1,0,576.965432770822,257.5976424838984
2409,2020-06-09,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2410,2020-06-09,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2411,2020-06-09,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2412,2020-06-09,Gyeongsangnam-do,33,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2413,2020-06-09,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2414,2020-06-10,Seoul,98,144,288,14,317,95,3,50,38,422.18657980456027,16067.514049586776
2415,2020-06-10,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2416,2020-06-10,Daegu,0,1,1,0,0,0,13,0,103,473.46996879875195,2746.554298642534
2417,2020-06-10,Incheon,8,183,48,2,37,17,2,0,3,649.7391975308642,2772.546566321731
2418,2020-06-10,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2419,2020-06-10,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2420,2020-06-10,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2421,2020-06-10,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2422,2020-06-10,Gyeonggi-do,105,640,197,0,41,0,10,0,1,638.9470658682635,1309.1892422457793
2423,2020-06-10,Gangwon-do,9,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2424,2020-06-10,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2425,2020-06-10,Chungcheongnam-do,19,87,14,0,29,0,0,1,0,576.965432770822,257.5976424838984
2426,2020-06-10,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2427,2020-06-10,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2428,2020-06-10,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2429,2020-06-10,Gyeongsangnam-do,33,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2430,2020-06-10,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2431,2020-06-11,Seoul,98,144,289,14,338,95,3,50,41,422.18657980456027,16067.514049586776
2432,2020-06-11,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2433,2020-06-11,Daegu,0,1,1,0,0,0,13,0,104,473.46996879875195,2746.554298642534
2434,2020-06-11,Incheon,8,183,49,2,37,17,2,0,3,649.7391975308642,2772.546566321731
2435,2020-06-11,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2436,2020-06-11,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2437,2020-06-11,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2438,2020-06-11,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2439,2020-06-11,Gyeonggi-do,108,654,197,0,41,0,10,0,1,638.9470658682635,1309.1892422457793
2440,2020-06-11,Gangwon-do,9,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2441,2020-06-11,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
2442,2020-06-11,Chungcheongnam-do,19,87,14,0,29,0,0,1,0,576.965432770822,257.5976424838984
2443,2020-06-11,Jeollabuk-do,7,2,10,0,1,0,1,0,0,476.878987608753,224.16681125294338
2444,2020-06-11,Jeollanam-do,4,3,12,0,0,0,1,0,1,544.6748898678414,150.2444912508101
2445,2020-06-11,Gyeongsangbuk-do,260,128,19,99,0,0,25,2,711,589.0258179390163,139.0476015341775
2446,2020-06-11,Gyeongsangnam-do,33,36,18,0,6,0,23,7,3,617.9804428044281,317.78500948766606
2447,2020-06-11,Jeju-do,4,1,9,0,1,0,0,0,0,535.3397129186603,362.8735135135135
2448,2020-06-12,Seoul,98,144,289,14,359,95,3,52,48,422.18657980456027,16067.514049586776
2449,2020-06-12,Busan,23,44,34,1,3,0,6,32,1,498.67042624871834,4421.328571428571
2450,2020-06-12,Daegu,0,1,4,0,0,0,13,0,104,473.46996879875195,2746.554298642534
2451,2020-06-12,Incheon,8,183,49,2,38,17,2,0,3,649.7391975308642,2772.546566321731
2452,2020-06-12,Gwangju,3,13,16,0,0,0,0,0,0,504.6992715920916,2904.2874251497005
2453,2020-06-12,Daejeon,16,14,15,0,0,0,1,0,0,485.0115397296406,2724.1481481481483
2454,2020-06-12,Ulsan,6,14,22,0,0,0,11,0,0,628.6130985140342,1075.5084745762713
2455,2020-06-12,Sejong,4,6,4,0,32,0,1,0,0,659.0477099236641,742.668817204301
2456,2020-06-12,Gyeonggi-do,110,666,198,0,41,0,10,0,1,638.9470658682635,1309.1892422457793
2457,2020-06-12,Gangwon-do,9,20,15,0,3,0,10,0,0,602.6945967110415,91.47147611124316
2458,2020-06-12,Chungcheongbuk-do,19,24,9,0,1,0,0,0,0,572.2037965616046,215.65780237580992
