createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2020-07-24 10:47:50.50,2,202,광주,光州,Gwangju,2,115,85,2,0,13.87,3262,2020년 07월 24일 00시,NULL
2020-07-24 10:47:50.50,2,380,인천,仁川,Incheon,0,355,23,0,0,12.85,3261,2020년 07월 24일 00시,NULL
2020-07-24 10:47:50.50,191,6939,대구,大邱,Daegu,2,6730,18,0,2,284.80,3260,2020년 07월 24일 00시,NULL
2020-07-24 10:47:50.50,3,161,부산,釜山,Busan,2,150,8,2,0,4.72,3259,2020년 07월 24일 00시,NULL
2020-07-24 10:47:50.50,11,1547,서울,首尔,Seoul,21,1368,168,19,2,15.89,3258,2020년 07월 24일 00시,NULL
2020-07-24 10:47:50.50,298,13979,합계,合计,Total,41,12817,864,28,13,26.96,3257,2020년 07월 24일 00시,NULL
2020-07-23 10:41:53.53,0,1002,검역,隔離區,Lazaretto,5,706,296,0,5,-,3199,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,26,제주,济州,Jeju,0,18,8,0,0,3.88,3198,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,156,경남,庆南,Gyeongsangnam-do,0,144,12,0,0,4.64,3197,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,54,1395,경북,庆北,Gyeongsangbuk-do,0,1338,3,0,0,52.39,3196,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,35,전남,全南,Jeollanam-do,0,23,12,0,0,1.88,3195,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,39,전북,全北,Jeollabuk-do,0,27,12,0,0,2.15,3194,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,187,충남,忠南,Chungcheongnam-do,0,179,8,0,0,8.81,3193,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,72,충북,忠北,Chungcheongbuk-do,0,67,5,0,0,4.50,3192,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,3,72,강원,江原,Gangwon-do,0,59,10,0,0,4.67,3191,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,29,1479,경기,京畿,Gyeonggi-do,28,1250,200,17,11,11.16,3190,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3189,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,1,57,울산,蔚山,Ulsan,0,53,3,0,0,4.97,3188,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,2,166,대전,大田,Daejeon,0,139,25,0,0,11.26,3187,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,2,200,광주,光州,Gwangju,9,112,86,9,0,13.73,3186,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,2,380,인천,仁川,Incheon,3,352,26,2,1,12.85,3185,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,190,6937,대구,大邱,Daegu,0,6730,17,0,0,284.71,3184,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,3,159,부산,釜山,Busan,2,150,6,0,2,4.66,3183,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,11,1526,서울,首尔,Seoul,12,1361,154,11,1,15.68,3182,2020년 07월 23일 00시,NULL
2020-07-23 10:41:53.53,297,13938,합계,合计,Total,59,12758,883,39,20,26.88,3181,2020년 07월 23일 00시,NULL
2020-07-22 10:52:30.30,0,997,검역,隔離區,Lazaretto,19,698,299,0,19,-,3180,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,26,제주,济州,Jeju,0,18,8,0,0,3.88,3179,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,156,경남,庆南,Gyeongsangnam-do,1,142,14,0,1,4.64,3178,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,54,1395,경북,庆北,Gyeongsangbuk-do,0,1338,3,0,0,52.39,3177,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,35,전남,全南,Jeollanam-do,0,21,14,0,0,1.88,3176,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,39,전북,全北,Jeollabuk-do,0,27,12,0,0,2.15,3175,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,187,충남,忠南,Chungcheongnam-do,1,179,8,0,1,8.81,3174,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,72,충북,忠北,Chungcheongbuk-do,1,66,6,0,1,4.50,3173,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,3,72,강원,江原,Gangwon-do,0,59,10,0,0,4.67,3172,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,29,1451,경기,京畿,Gyeonggi-do,15,1237,185,8,7,10.95,3171,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3170,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,1,57,울산,蔚山,Ulsan,0,53,3,0,0,4.97,3169,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,2,166,대전,大田,Daejeon,0,135,29,0,0,11.26,3168,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,2,191,광주,光州,Gwangju,4,101,88,1,3,13.11,3167,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,2,377,인천,仁川,Incheon,5,349,26,4,1,12.75,3166,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,190,6937,대구,大邱,Daegu,1,6730,17,0,1,284.71,3165,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,3,157,부산,釜山,Busan,0,149,5,0,0,4.60,3164,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,11,1514,서울,首尔,Seoul,16,1346,157,16,0,15.55,3163,2020년 07월 22일 00시,NULL
2020-07-22 10:52:30.30,297,13879,합계,合计,Total,63,12698,884,29,34,26.77,3162,2020년 07월 22일 00시,NULL
2020-07-21 10:20:17.17,0,978,검역,隔離區,Lazaretto,18,690,288,0,18,-,3161,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,26,제주,济州,Jeju,1,18,8,1,0,3.73,3160,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,155,경남,庆南,Gyeongsangnam-do,0,142,13,0,0,4.61,3159,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,54,1395,경북,庆北,Gyeongsangbuk-do,1,1336,5,0,1,52.36,3158,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,35,전남,全南,Jeollanam-do,0,21,14,0,0,1.88,3157,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,39,전북,全北,Jeollabuk-do,0,24,15,0,0,2.15,3156,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,186,충남,忠南,Chungcheongnam-do,0,174,12,0,0,8.76,3155,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,71,충북,忠北,Chungcheongbuk-do,0,66,5,0,0,4.44,3154,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,3,72,강원,江原,Gangwon-do,0,58,11,0,0,4.67,3153,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,29,1436,경기,京畿,Gyeonggi-do,2,1227,180,1,1,10.82,3152,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3151,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,1,57,울산,蔚山,Ulsan,0,53,3,0,0,4.97,3150,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,2,166,대전,大田,Daejeon,0,122,42,0,0,11.26,3149,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,2,187,광주,光州,Gwangju,0,94,91,0,0,12.84,3148,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,2,372,인천,仁川,Incheon,0,349,21,0,0,12.58,3147,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,190,6936,대구,大邱,Daegu,2,6730,16,0,2,284.59,3146,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,3,157,부산,釜山,Busan,0,149,5,0,0,4.60,3145,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,10,1498,서울,首尔,Seoul,21,1340,148,18,3,15.17,3144,2020년 07월 21일 00시,NULL
2020-07-21 10:20:17.17,296,13816,합계,合计,Total,45,12643,877,20,25,26.56,3143,2020년 07월 21일 00시,NULL
2020-07-20 10:25:04.04,0,960,검역,隔離區,Lazaretto,10,676,284,0,10,-,3123,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,25,제주,济州,Jeju,0,18,7,0,0,3.73,3122,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,155,경남,庆南,Gyeongsangnam-do,2,139,16,0,2,4.61,3121,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,54,1394,경북,庆北,Gyeongsangbuk-do,1,1336,4,0,1,52.36,3120,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,35,전남,全南,Jeollanam-do,2,21,14,1,1,1.88,3119,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,39,전북,全北,Jeollabuk-do,1,24,15,0,1,2.15,3118,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,186,충남,忠南,Chungcheongnam-do,1,170,16,0,1,8.76,3117,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,71,충북,忠北,Chungcheongbuk-do,0,64,7,0,0,4.44,3116,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,3,72,강원,江原,Gangwon-do,0,58,11,0,0,4.67,3115,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,29,1434,경기,京畿,Gyeonggi-do,1,1216,189,0,1,10.82,3114,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3113,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,1,57,울산,蔚山,Ulsan,0,53,3,0,0,4.97,3112,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,2,166,대전,大田,Daejeon,0,111,53,0,0,11.26,3111,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,2,187,광주,光州,Gwangju,1,89,96,1,0,12.84,3110,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,2,372,인천,仁川,Incheon,2,348,22,0,2,12.58,3109,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,190,6934,대구,大邱,Daegu,2,6728,16,0,2,284.59,3108,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,3,157,부산,釜山,Busan,0,149,5,0,0,4.60,3107,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,10,1477,서울,首尔,Seoul,3,1322,145,2,1,15.17,3106,2020년 07월 20일 00시,NULL
2020-07-20 10:25:04.04,296,13771,합계,合计,Total,26,12572,903,4,22,26.56,3105,2020년 07월 20일 00시,NULL
2020-07-19 10:18:44.44,0,950,검역,隔離區,Lazaretto,7,676,274,0,7,-,3085,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,25,제주,济州,Jeju,1,18,7,0,1,3.73,3084,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,153,경남,庆南,Gyeongsangnam-do,0,139,14,0,0,4.55,3083,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,54,1393,경북,庆北,Gyeongsangbuk-do,0,1335,4,0,0,52.32,3082,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,33,전남,全南,Jeollanam-do,0,21,12,0,0,1.77,3081,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,38,전북,全北,Jeollabuk-do,0,24,14,0,0,2.09,3080,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,185,충남,忠南,Chungcheongnam-do,0,170,15,0,0,8.72,3079,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,71,충북,忠北,Chungcheongbuk-do,0,64,7,0,0,4.44,3078,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,3,72,강원,江原,Gangwon-do,0,58,11,0,0,4.67,3077,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,29,1433,경기,京畿,Gyeonggi-do,4,1209,195,0,4,10.81,3076,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3075,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,1,57,울산,蔚山,Ulsan,0,53,3,0,0,4.97,3074,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,2,166,대전,大田,Daejeon,1,111,53,1,0,11.26,3073,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,1,186,광주,光州,Gwangju,10,87,98,10,0,12.77,3072,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,2,370,인천,仁川,Incheon,1,345,23,0,1,12.52,3071,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,190,6932,대구,大邱,Daegu,0,6727,15,0,0,284.51,3070,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,3,157,부산,釜山,Busan,0,149,5,0,0,4.6,3069,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,10,1474,서울,首尔,Seoul,10,1320,144,10,0,15.14,3068,2020년 07월 19일 00시,NULL
2020-07-19 10:18:44.44,295,13745,합계,合计,Total,34,12556,894,21,13,26.51,3067,2020년 07월 19일 00시,NULL
2020-07-18 10:35:23.23,0,943,검역,隔離區,Lazaretto,12,671,272,0,12,-,3066,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,24,제주,济州,Jeju,1,18,6,1,0,3.58,3065,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,153,경남,庆南,Gyeongsangnam-do,2,134,19,0,2,4.55,3064,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,54,1393,경북,庆北,Gyeongsangbuk-do,0,1335,4,0,0,52.32,3063,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,33,전남,全南,Jeollanam-do,1,21,12,0,1,1.77,3062,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,38,전북,全北,Jeollabuk-do,0,24,14,0,0,2.09,3061,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,185,충남,忠南,Chungcheongnam-do,0,170,15,0,0,8.72,3060,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,71,충북,忠北,Chungcheongbuk-do,0,64,7,0,0,4.44,3059,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,3,72,강원,江原,Gangwon-do,0,58,11,0,0,4.67,3058,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,29,1429,경기,京畿,Gyeonggi-do,10,1201,199,2,8,10.78,3057,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3056,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,1,57,울산,蔚山,Ulsan,1,53,3,1,0,4.97,3055,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,2,165,대전,大田,Daejeon,0,108,55,0,0,11.19,3054,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,1,176,광주,光州,Gwangju,0,77,98,0,0,12.08,3053,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,2,369,인천,仁川,Incheon,2,342,25,1,1,12.48,3052,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,190,6932,대구,大邱,Daegu,3,6726,16,0,3,284.51,3051,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,3,157,부산,釜山,Busan,1,149,5,0,1,4.6,3050,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,9,1464,서울,首尔,Seoul,6,1318,137,6,0,15.04,3049,2020년 07월 18일 00시,NULL
2020-07-18 10:35:23.23,294,13711,합계,合计,Total,39,12519,898,11,28,26.44,3048,2020년 07월 18일 00시,NULL
2020-07-17 10:26:52.52,0,931,검역,隔離區,Lazaretto,25,665,266,0,25,-,3047,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,23,제주,济州,Jeju,3,18,5,3,0,3.43,3046,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,151,경남,庆南,Gyeongsangnam-do,2,134,17,0,2,4.49,3045,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,54,1393,경북,庆北,Gyeongsangbuk-do,0,1335,4,0,0,52.32,3044,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,32,전남,全南,Jeollanam-do,0,21,11,0,0,1.72,3043,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,38,전북,全北,Jeollabuk-do,0,24,14,0,0,2.09,3042,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,185,충남,忠南,Chungcheongnam-do,0,169,16,0,0,8.72,3041,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,71,충북,忠北,Chungcheongbuk-do,0,64,7,0,0,4.44,3040,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,3,72,강원,江原,Gangwon-do,0,58,11,0,0,4.67,3039,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,29,1419,경기,京畿,Gyeonggi-do,15,1185,205,5,10,10.71,3038,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3037,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,1,56,울산,蔚山,Ulsan,0,53,2,0,0,4.88,3036,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,2,165,대전,大田,Daejeon,1,99,64,1,0,11.19,3035,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,1,176,광주,光州,Gwangju,5,71,104,5,0,12.08,3034,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,2,367,인천,仁川,Incheon,0,341,24,0,0,12.41,3033,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,189,6929,대구,大邱,Daegu,0,6725,15,0,0,284.38,3032,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,3,156,부산,釜山,Busan,0,148,5,0,0,4.57,3031,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,9,1458,서울,首尔,Seoul,9,1300,149,7,2,14.98,3030,2020년 07월 17일 00시,NULL
2020-07-17 10:26:52.52,293,13672,합계,合计,Total,60,12460,919,21,39,26.37,3029,2020년 07월 17일 00시,NULL
2020-07-16 10:23:27.27,0,906,검역,隔離區,Lazaretto,20,658,248,0,20,-,3028,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,20,제주,济州,Jeju,0,18,2,0,0,2.98,3027,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,149,경남,庆南,Gyeongsangnam-do,1,134,15,0,1,4.43,3026,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,54,1393,경북,庆北,Gyeongsangbuk-do,0,1335,4,0,0,52.32,3025,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,32,전남,全南,Jeollanam-do,0,20,12,0,0,1.72,3024,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,38,전북,全北,Jeollabuk-do,0,23,15,0,0,2.09,3023,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,185,충남,忠南,Chungcheongnam-do,0,167,18,0,0,8.72,3022,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,71,충북,忠北,Chungcheongbuk-do,1,63,8,0,1,4.44,3021,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,3,72,강원,江原,Gangwon-do,3,58,11,1,2,4.67,3020,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,28,1404,경기,京畿,Gyeonggi-do,21,1165,211,3,18,10.60,3019,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,3018,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,1,56,울산,蔚山,Ulsan,1,53,2,0,1,4.88,3017,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,2,164,대전,大田,Daejeon,1,96,66,1,0,11.13,3016,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,0,171,광주,光州,Gwangju,1,63,108,1,0,11.74,3015,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,2,367,인천,仁川,Incheon,3,336,29,2,1,12.41,3014,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,189,6929,대구,大邱,Daegu,2,6723,17,0,2,284.38,3013,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,3,156,부산,釜山,Busan,0,148,5,0,0,4.57,3012,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,9,1449,서울,首尔,Seoul,7,1286,154,6,1,14.89,3011,2020년 07월 16일 00시,NULL
2020-07-16 10:23:27.27,291,13612,합계,合计,Total,61,12396,925,14,47,26.25,3010,2020년 07월 16일 00시,NULL
2020-07-15 10:22:26.26,0,886,검역,隔離區,Lazaretto,23,652,234,0,23,-,3009,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,20,제주,济州,Jeju,0,18,2,0,0,2.98,3008,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,148,경남,庆南,Gyeongsangnam-do,0,134,14,0,0,4.40,3007,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,54,1393,경북,庆北,Gyeongsangbuk-do,0,1334,5,0,0,52.32,3006,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,32,전남,全南,Jeollanam-do,0,20,12,0,0,1.72,3005,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,38,전북,全北,Jeollabuk-do,0,23,15,0,0,2.09,3004,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,185,충남,忠南,Chungcheongnam-do,0,167,18,0,0,8.72,3003,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,70,충북,忠北,Chungcheongbuk-do,0,63,7,0,0,4.38,3002,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,3,69,강원,江原,Gangwon-do,0,58,8,0,0,4.48,3001,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,26,1383,경기,京畿,Gyeonggi-do,5,1149,208,3,2,10.44,3000,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,2999,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,1,55,울산,蔚山,Ulsan,0,53,1,0,0,4.79,2998,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,2,163,대전,大田,Daejeon,3,91,70,1,2,11.06,2997,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,0,170,광주,光州,Gwangju,1,57,113,1,0,11.67,2996,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,2,364,인천,仁川,Incheon,1,336,26,0,1,12.31,2995,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,189,6927,대구,大邱,Daegu,0,6720,18,0,0,284.30,2994,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,3,156,부산,釜山,Busan,0,148,5,0,0,4.57,2993,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,9,1442,서울,首尔,Seoul,6,1275,158,6,0,14.81,2992,2020년 07월 15일 00시,NULL
2020-07-15 10:22:26.26,289,13551,합계,合计,Total,39,12348,914,11,28,26.14,2991,2020년 07월 15일 00시,NULL
2020-07-14 10:57:21.21,0,863,검역,隔離區,Lazaretto,12,647,216,0,12,-,2971,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,20,제주,济州,Jeju,0,18,2,0,0,2.98,2970,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,148,경남,庆南,Gyeongsangnam-do,0,134,14,0,0,4.40,2969,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,54,1393,경북,庆北,Gyeongsangbuk-do,0,1333,6,0,0,52.32,2968,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,32,전남,全南,Jeollanam-do,0,20,12,0,0,1.72,2967,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,38,전북,全北,Jeollabuk-do,2,23,15,2,0,2.09,2966,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,185,충남,忠南,Chungcheongnam-do,0,165,20,0,0,8.72,2965,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,70,충북,忠北,Chungcheongbuk-do,1,63,7,1,0,4.38,2964,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,3,69,강원,江原,Gangwon-do,0,57,9,0,0,4.48,2963,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,26,1378,경기,京畿,Gyeonggi-do,9,1131,221,4,5,10.40,2962,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,50,세종,世宗,Sejong,0,50,0,0,0,14.61,2961,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,1,55,울산,蔚山,Ulsan,0,53,1,0,0,4.79,2960,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,2,160,대전,大田,Daejeon,1,87,71,0,1,10.85,2959,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,0,169,광주,光州,Gwangju,1,54,115,0,1,11.60,2958,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,2,363,인천,仁川,Incheon,0,335,26,0,0,12.28,2957,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,189,6927,대구,大邱,Daegu,0,6720,18,0,0,284.30,2956,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,3,156,부산,釜山,Busan,0,148,5,0,0,4.57,2955,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,9,1436,서울,首尔,Seoul,7,1244,183,7,0,14.75,2954,2020년 07월 14일 00시,2020-07-14 11:07:19.19
2020-07-14 10:57:21.21,289,13512,합계,合计,Total,33,12282,941,14,19,26.06,2953,2020년 07월 14일 00시,2020-09-15 14:40:25.25
2020-07-13 10:13:51.51,0,851,검역,隔離區,Lazaretto,18,643,208,0,18,-,2952,2020년 07월 13일 00시,NULL
2020-07-13 10:13:51.51,0,20,제주,济州,Jeju,0,18,2,0,0,2.98,2951,2020년 07월 13일 00시,NULL
2020-07-13 10:13:51.51,0,148,경남,庆南,Gyeongsangnam-do,2,134,14,0,2,4.4,2950,2020년 07월 13일 00시,NULL
2020-07-13 10:13:51.51,54,1393,경북,庆北,Gyeongsangbuk-do,0,1333,6,0,0,52.32,2949,2020년 07월 13일 00시,NULL
2020-07-13 10:13:51.51,0,32,전남,全南,Jeollanam-do,0,20,12,0,0,1.72,2948,2020년 07월 13일 00시,NULL
2020-07-13 10:13:51.51,0,36,전북,全北,Jeollabuk-do,0,23,13,0,0,1.98,2947,2020년 07월 13일 00시,NULL
