,date,province,confirmed,released,deceased,population,infection_rate,recovery_rate,dead_rate,total_medical,sizeofarea
2195,2020-05-28,Daegu,6880,6576,184,2429059.0,0.2832372536031442,95.5813953488372,2.6744186046511627,473.6854524180967,2747.804298642534
2196,2020-05-28,Incheon,180,93,0,2950063.0,0.006101564610654078,51.66666666666667,0.0,650.366622574956,2775.2238946378175
2197,2020-05-28,Gwangju,30,30,0,1455533.0,0.002061100641483223,100.0,0.0,504.86749913284774,2905.2554890219562
2198,2020-05-28,Daejeon,45,40,1,1471915.0,0.003057241756487297,88.88888888888889,2.2222222222222223,485.3000329706561,2725.7685185185187
2199,2020-05-28,Ulsan,50,44,1,1143148.0,0.004373886845797745,88.0,2.0,629.1403412217942,1076.4105461393597
2200,2020-05-28,Sejong,47,47,0,345373.0,0.013608475474342232,100.0,0.0,659.1087786259542,742.7376344086022
2201,2020-05-28,Gyeonggi-do,795,646,19,13324041.0,0.005966658313345028,81.25786163522012,2.3899371069182394,638.2774131736527,1307.8171378091872
2202,2020-05-28,Gangwon-do,56,49,3,1538639.0,0.00363958017442688,87.5,5.357142857142857,602.4428347689898,91.43326598526265
2203,2020-05-28,Chungcheongbuk-do,60,46,0,1596710.0,0.0037577268257855214,76.66666666666667,0.0,571.8875358166189,215.5386069114471
2204,2020-05-28,Chungcheongnam-do,146,141,0,2118510.0,0.006891636102732581,96.57534246575342,0.0,576.6222101252041,257.4444039372949
2205,2020-05-28,Jeollabuk-do,21,19,0,1810097.0,0.0011601588202179221,90.47619047619048,0.0,477.220406011073,224.32730202007684
2206,2020-05-28,Jeollanam-do,18,17,0,1855945.0,0.0009698563265614014,94.44444444444444,0.0,545.064610866373,150.35199287103046
2207,2020-05-28,Gyeongsangbuk-do,1379,1291,54,2648760.0,0.052062096981228954,93.61856417693981,3.9158810732414793,589.5303805920321,139.16671045027059
2208,2020-05-28,Gyeongsangnam-do,123,119,0,3351347.0,0.00367016605561883,96.7479674796748,0.0,618.329704797048,317.9646110056926
2209,2020-05-28,Jeju-do,14,13,0,670793.0,0.002087082005924331,92.85714285714286,0.0,534.9226475279107,362.5908108108108
2210,2020-05-29,Seoul,846,623,4,9724496.0,0.00869967965434918,73.64066193853428,0.4728132387706856,422.3451031487514,16073.547107438017
2211,2020-05-29,Busan,145,136,3,3406942.0,0.004256016098894552,93.79310344827586,2.0689655172413794,499.039402372931,4424.6
2212,2020-05-29,Daegu,6880,6587,184,2429059.0,0.2832372536031442,95.74127906976744,2.6744186046511627,473.6854524180967,2747.804298642534
2213,2020-05-29,Incheon,198,93,0,2950063.0,0.006711721071719485,46.96969696969697,0.0,650.366622574956,2775.2238946378175
2214,2020-05-29,Gwangju,30,30,0,1455533.0,0.002061100641483223,100.0,0.0,504.86749913284774,2905.2554890219562
2215,2020-05-29,Daejeon,45,42,1,1471915.0,0.003057241756487297,93.33333333333333,2.2222222222222223,485.3000329706561,2725.7685185185187
2216,2020-05-29,Ulsan,50,44,1,1143148.0,0.004373886845797745,88.0,2.0,629.1403412217942,1076.4105461393597
2217,2020-05-29,Sejong,47,47,0,345373.0,0.013608475474342232,100.0,0.0,659.1087786259542,742.7376344086022
2218,2020-05-29,Gyeonggi-do,815,647,19,13324041.0,0.006116762925001507,79.38650306748465,2.331288343558282,638.2774131736527,1307.8171378091872
2219,2020-05-29,Gangwon-do,56,50,3,1538639.0,0.00363958017442688,89.28571428571429,5.357142857142857,602.4428347689898,91.43326598526265
2220,2020-05-29,Chungcheongbuk-do,60,46,0,1596710.0,0.0037577268257855214,76.66666666666667,0.0,571.8875358166189,215.5386069114471
2221,2020-05-29,Chungcheongnam-do,146,141,0,2118510.0,0.006891636102732581,96.57534246575342,0.0,576.6222101252041,257.4444039372949
2222,2020-05-29,Jeollabuk-do,21,19,0,1810097.0,0.0011601588202179221,90.47619047619048,0.0,477.220406011073,224.32730202007684
2223,2020-05-29,Jeollanam-do,18,17,0,1855945.0,0.0009698563265614014,94.44444444444444,0.0,545.064610866373,150.35199287103046
2224,2020-05-29,Gyeongsangbuk-do,1379,1293,54,2648760.0,0.052062096981228954,93.76359680928209,3.9158810732414793,589.5303805920321,139.16671045027059
2225,2020-05-29,Gyeongsangnam-do,123,119,0,3351347.0,0.00367016605561883,96.7479674796748,0.0,618.329704797048,317.9646110056926
2226,2020-05-29,Jeju-do,14,13,0,670793.0,0.002087082005924331,92.85714285714286,0.0,534.9226475279107,362.5908108108108
2227,2020-05-30,Seoul,855,627,4,9724496.0,0.008792229437906088,73.33333333333333,0.46783625730994155,422.3451031487514,16073.547107438017
2228,2020-05-30,Busan,146,138,3,3406942.0,0.004285367934059341,94.52054794520548,2.054794520547945,499.039402372931,4424.6
2229,2020-05-30,Daegu,6882,6606,184,2429059.0,0.2833195900140754,95.98953792502179,2.6736413833188024,473.6854524180967,2747.804298642534
2230,2020-05-30,Incheon,203,94,0,2950063.0,0.0068812089775709875,46.30541871921182,0.0,650.366622574956,2775.2238946378175
2231,2020-05-30,Gwangju,32,30,0,1455533.0,0.002198507350915438,93.75,0.0,504.86749913284774,2905.2554890219562
2232,2020-05-30,Daejeon,45,42,1,1471915.0,0.003057241756487297,93.33333333333333,2.2222222222222223,485.3000329706561,2725.7685185185187
2233,2020-05-30,Ulsan,50,44,1,1143148.0,0.004373886845797745,88.0,2.0,629.1403412217942,1076.4105461393597
2234,2020-05-30,Sejong,47,47,0,345373.0,0.013608475474342232,100.0,0.0,659.1087786259542,742.7376344086022
2235,2020-05-30,Gyeonggi-do,828,648,19,13324041.0,0.0062143309225782175,78.26086956521739,2.2946859903381642,638.2774131736527,1307.8171378091872
2236,2020-05-30,Gangwon-do,57,50,3,1538639.0,0.0037045726775416453,87.71929824561403,5.263157894736842,602.4428347689898,91.43326598526265
2237,2020-05-30,Chungcheongbuk-do,60,49,0,1596710.0,0.0037577268257855214,81.66666666666667,0.0,571.8875358166189,215.5386069114471
2238,2020-05-30,Chungcheongnam-do,146,142,0,2118510.0,0.006891636102732581,97.26027397260275,0.0,576.6222101252041,257.4444039372949
2239,2020-05-30,Jeollabuk-do,21,19,0,1810097.0,0.0011601588202179221,90.47619047619048,0.0,477.220406011073,224.32730202007684
2240,2020-05-30,Jeollanam-do,19,17,0,1855945.0,0.0010237372335925902,89.47368421052632,0.0,545.064610866373,150.35199287103046
2241,2020-05-30,Gyeongsangbuk-do,1379,1294,54,2648760.0,0.052062096981228954,93.83611312545322,3.9158810732414793,589.5303805920321,139.16671045027059
2242,2020-05-30,Gyeongsangnam-do,123,120,0,3351347.0,0.00367016605561883,97.5609756097561,0.0,618.329704797048,317.9646110056926
2243,2020-05-30,Jeju-do,14,13,0,670793.0,0.002087082005924331,92.85714285714286,0.0,534.9226475279107,362.5908108108108
2244,2020-05-31,Seoul,861,627,4,9724496.0,0.008853929293610691,72.82229965156795,0.4645760743321719,422.3451031487514,16073.547107438017
2245,2020-05-31,Busan,147,138,3,3406942.0,0.004314719769224131,93.87755102040816,2.0408163265306123,499.039402372931,4424.6
2246,2020-05-31,Daegu,6883,6607,185,2429059.0,0.283360758219541,95.99012058695337,2.687781490629086,473.6854524180967,2747.804298642534
2247,2020-05-31,Incheon,206,94,0,2950063.0,0.006982901721081888,45.63106796116505,0.0,650.366622574956,2775.2238946378175
2248,2020-05-31,Gwangju,32,30,0,1455533.0,0.002198507350915438,93.75,0.0,504.86749913284774,2905.2554890219562
2249,2020-05-31,Daejeon,46,42,1,1471915.0,0.003125180462187015,91.30434782608695,2.1739130434782608,485.3000329706561,2725.7685185185187
2250,2020-05-31,Ulsan,52,45,1,1143148.0,0.004548842319629654,86.53846153846155,1.9230769230769231,629.1403412217942,1076.4105461393597
2251,2020-05-31,Sejong,47,47,0,345373.0,0.013608475474342232,100.0,0.0,659.1087786259542,742.7376344086022
2252,2020-05-31,Gyeonggi-do,840,650,19,13324041.0,0.006304393689572105,77.38095238095238,2.261904761904762,638.2774131736527,1307.8171378091872
2253,2020-05-31,Gangwon-do,57,50,3,1538639.0,0.0037045726775416453,87.71929824561403,5.263157894736842,602.4428347689898,91.43326598526265
2254,2020-05-31,Chungcheongbuk-do,60,49,0,1596710.0,0.0037577268257855214,81.66666666666667,0.0,571.8875358166189,215.5386069114471
2255,2020-05-31,Chungcheongnam-do,146,142,0,2118510.0,0.006891636102732581,97.26027397260275,0.0,576.6222101252041,257.4444039372949
2256,2020-05-31,Jeollabuk-do,21,19,0,1810097.0,0.0011601588202179221,90.47619047619048,0.0,477.220406011073,224.32730202007684
2257,2020-05-31,Jeollanam-do,19,17,0,1855945.0,0.0010237372335925902,89.47368421052632,0.0,545.064610866373,150.35199287103046
2258,2020-05-31,Gyeongsangbuk-do,1379,1295,54,2648760.0,0.052062096981228954,93.90862944162437,3.9158810732414793,589.5303805920321,139.16671045027059
2259,2020-05-31,Gyeongsangnam-do,123,121,0,3351347.0,0.00367016605561883,98.3739837398374,0.0,618.329704797048,317.9646110056926
2260,2020-05-31,Jeju-do,15,13,0,670793.0,0.0022361592920617833,86.66666666666667,0.0,534.9226475279107,362.5908108108108
2261,2020-06-01,Seoul,862,627,4,9720846.0,0.008867540952711318,72.73781902552204,0.46403712296983757,422.18657980456027,16067.514049586776
2262,2020-06-01,Busan,147,138,3,3404423.0,0.004317912315831493,93.87755102040816,2.0408163265306123,498.67042624871834,4421.328571428571
2263,2020-06-01,Daegu,6884,6610,186,2427954.0,0.283530907092968,96.01975595583963,2.7019174898314935,473.46996879875195,2746.554298642534
2264,2020-06-01,Incheon,224,98,0,2947217.0,0.0076003904700604,43.75,0.0,649.7391975308642,2772.546566321731
2265,2020-06-01,Gwangju,32,30,0,1455048.0,0.002199240162523848,93.75,0.0,504.6992715920916,2904.2874251497005
2266,2020-06-01,Daejeon,46,42,1,1471040.0,0.0031270393735044594,91.30434782608695,2.1739130434782608,485.0115397296406,2724.1481481481483
2267,2020-06-01,Ulsan,52,45,1,1142190.0,0.004552657613882104,86.53846153846155,1.9230769230769231,628.6130985140342,1075.5084745762713
2268,2020-06-01,Sejong,47,47,0,345341.0,0.013609736463379674,100.0,0.0,659.0477099236641,742.668817204301
2269,2020-06-01,Gyeonggi-do,852,657,19,13338020.0,0.0063877547042214666,77.11267605633803,2.2300469483568075,638.9470658682635,1309.1892422457793
2270,2020-06-01,Gangwon-do,57,50,3,1539282.0,0.0037030251766732806,87.71929824561403,5.263157894736842,602.6945967110415,91.47147611124316
2271,2020-06-01,Chungcheongbuk-do,60,49,0,1597593.0,0.003755649905827079,81.66666666666667,0.0,572.2037965616046,215.65780237580992
2272,2020-06-01,Chungcheongnam-do,146,142,0,2119771.0,0.006887536436718872,97.26027397260275,0.0,576.965432770822,257.5976424838984
2273,2020-06-01,Jeollabuk-do,21,19,0,1808802.0,0.0011609894283619766,90.47619047619048,0.0,476.878987608753,224.16681125294338
2274,2020-06-01,Jeollanam-do,20,17,0,1854618.0,0.0010783891885013518,85.0,0.0,544.6748898678414,150.2444912508101
2275,2020-06-01,Gyeongsangbuk-do,1379,1296,54,2646493.0,0.05210669365080505,93.9811457577955,3.9158810732414793,589.0258179390163,139.0476015341775
2276,2020-06-01,Gyeongsangnam-do,123,121,0,3349454.0,0.0036722403114059785,98.3739837398374,0.0,617.9804428044281,317.78500948766606
2277,2020-06-01,Jeju-do,15,13,0,671316.0,0.0022344171746241713,86.66666666666667,0.0,535.3397129186603,362.8735135135135
2278,2020-06-02,Seoul,876,638,4,9720846.0,0.009011561339414284,72.8310502283105,0.45662100456621,422.18657980456027,16067.514049586776
2279,2020-06-02,Busan,147,138,3,3404423.0,0.004317912315831493,93.87755102040816,2.0408163265306123,498.67042624871834,4421.328571428571
2280,2020-06-02,Daegu,6884,6616,187,2427954.0,0.283530907092968,96.10691458454387,2.716443927948867,473.46996879875195,2746.554298642534
2281,2020-06-02,Incheon,232,98,0,2947217.0,0.00787183298684827,42.241379310344826,0.0,649.7391975308642,2772.546566321731
2282,2020-06-02,Gwangju,32,30,0,1455048.0,0.002199240162523848,93.75,0.0,504.6992715920916,2904.2874251497005
2283,2020-06-02,Daejeon,46,42,1,1471040.0,0.0031270393735044594,91.30434782608695,2.1739130434782608,485.0115397296406,2724.1481481481483
2284,2020-06-02,Ulsan,52,45,1,1142190.0,0.004552657613882104,86.53846153846155,1.9230769230769231,628.6130985140342,1075.5084745762713
2285,2020-06-02,Sejong,47,47,0,345341.0,0.013609736463379674,100.0,0.0,659.0477099236641,742.668817204301
2286,2020-06-02,Gyeonggi-do,867,660,19,13338020.0,0.006500215174366211,76.12456747404845,2.1914648212226067,638.9470658682635,1309.1892422457793
2287,2020-06-02,Gangwon-do,57,51,3,1539282.0,0.0037030251766732806,89.47368421052632,5.263157894736842,602.6945967110415,91.47147611124316
2288,2020-06-02,Chungcheongbuk-do,60,49,0,1597593.0,0.003755649905827079,81.66666666666667,0.0,572.2037965616046,215.65780237580992
2289,2020-06-02,Chungcheongnam-do,146,142,0,2119771.0,0.006887536436718872,97.26027397260275,0.0,576.965432770822,257.5976424838984
2290,2020-06-02,Jeollabuk-do,21,19,0,1808802.0,0.0011609894283619766,90.47619047619048,0.0,476.878987608753,224.16681125294338
2291,2020-06-02,Jeollanam-do,20,17,0,1854618.0,0.0010783891885013518,85.0,0.0,544.6748898678414,150.2444912508101
2292,2020-06-02,Gyeongsangbuk-do,1379,1297,54,2646493.0,0.05210669365080505,94.05366207396663,3.9158810732414793,589.0258179390163,139.0476015341775
2293,2020-06-02,Gyeongsangnam-do,123,121,0,3349454.0,0.0036722403114059785,98.3739837398374,0.0,617.9804428044281,317.78500948766606
2294,2020-06-02,Jeju-do,15,13,0,671316.0,0.0022344171746241713,86.66666666666667,0.0,535.3397129186603,362.8735135135135
2295,2020-06-03,Seoul,895,639,4,9720846.0,0.009207017578511171,71.39664804469274,0.44692737430167595,422.18657980456027,16067.514049586776
2296,2020-06-03,Busan,147,138,3,3404423.0,0.004317912315831493,93.87755102040816,2.0408163265306123,498.67042624871834,4421.328571428571
2297,2020-06-03,Daegu,6885,6626,188,2427954.0,0.2835720940347305,96.23819898329702,2.7305737109658677,473.46996879875195,2746.554298642534
2298,2020-06-03,Incheon,249,98,0,2947217.0,0.008448648335022497,39.3574297188755,0.0,649.7391975308642,2772.546566321731
2299,2020-06-03,Gwangju,32,30,0,1455048.0,0.002199240162523848,93.75,0.0,504.6992715920916,2904.2874251497005
2300,2020-06-03,Daejeon,46,42,1,1471040.0,0.0031270393735044594,91.30434782608695,2.1739130434782608,485.0115397296406,2724.1481481481483
2301,2020-06-03,Ulsan,52,45,1,1142190.0,0.004552657613882104,86.53846153846155,1.9230769230769231,628.6130985140342,1075.5084745762713
2302,2020-06-03,Sejong,47,47,0,345341.0,0.013609736463379674,100.0,0.0,659.0477099236641,742.668817204301
2303,2020-06-03,Gyeonggi-do,879,662,19,13338020.0,0.006590183550482005,75.31285551763366,2.1615472127417523,638.9470658682635,1309.1892422457793
2304,2020-06-03,Gangwon-do,57,51,3,1539282.0,0.0037030251766732806,89.47368421052632,5.263157894736842,602.6945967110415,91.47147611124316
2305,2020-06-03,Chungcheongbuk-do,60,49,0,1597593.0,0.003755649905827079,81.66666666666667,0.0,572.2037965616046,215.65780237580992
2306,2020-06-03,Chungcheongnam-do,146,142,0,2119771.0,0.006887536436718872,97.26027397260275,0.0,576.965432770822,257.5976424838984
2307,2020-06-03,Jeollabuk-do,21,19,0,1808802.0,0.0011609894283619766,90.47619047619048,0.0,476.878987608753,224.16681125294338
2308,2020-06-03,Jeollanam-do,20,17,0,1854618.0,0.0010783891885013518,85.0,0.0,544.6748898678414,150.2444912508101
2309,2020-06-03,Gyeongsangbuk-do,1379,1298,54,2646493.0,0.05210669365080505,94.12617839013778,3.9158810732414793,589.0258179390163,139.0476015341775
2310,2020-06-03,Gyeongsangnam-do,123,121,0,3349454.0,0.0036722403114059785,98.3739837398374,0.0,617.9804428044281,317.78500948766606
2311,2020-06-03,Jeju-do,15,13,0,671316.0,0.0022344171746241713,86.66666666666667,0.0,535.3397129186603,362.8735135135135
2312,2020-06-04,Seoul,909,644,4,9720846.0,0.009351037965214139,70.84708470847085,0.44004400440044,422.18657980456027,16067.514049586776
2313,2020-06-04,Busan,147,138,3,3404423.0,0.004317912315831493,93.87755102040816,2.0408163265306123,498.67042624871834,4421.328571428571
2314,2020-06-04,Daegu,6885,6634,188,2427954.0,0.2835720940347305,96.35439360929557,2.7305737109658677,473.46996879875195,2746.554298642534
2315,2020-06-04,Incheon,256,105,0,2947217.0,0.008686160537211886,41.015625,0.0,649.7391975308642,2772.546566321731
2316,2020-06-04,Gwangju,32,30,0,1455048.0,0.002199240162523848,93.75,0.0,504.6992715920916,2904.2874251497005
2317,2020-06-04,Daejeon,46,42,1,1471040.0,0.0031270393735044594,91.30434782608695,2.1739130434782608,485.0115397296406,2724.1481481481483
